filename, knife, pistol
KravMagaKnifeDefenseTechniques377_jpg.rf.5cb8444feba48e28ae8f5da012ea026d.jpg, 1, 0
knife_475_jpg.rf.5c5de9ad11caa4cf6337f395f45d7713.jpg, 1, 0
armas--2264-_jpg.rf.5d4eb17c156f6e062a34497f940a3764.jpg, 0, 1
armas--842-_jpg.rf.5d6739d6e50f1ebc67d72a2e098aae16.jpg, 0, 1
armas--971-_jpg.rf.5c893cc0bae13367f69502e4303dfcd1.jpg, 0, 1
knife_1054_jpg.rf.5d9dedf5f305ad83e1d4c52e41a51a55.jpg, 1, 0
knife_139_jpg.rf.5c284068bc978bde500d6543fce463a0.jpg, 1, 0
armas--1888-_jpg.rf.5d8c4182d7197a0979d802892939da77.jpg, 0, 1
knife_905_jpg.rf.5dc82e1a4ff8ce11ac8fade0abd0dd62.jpg, 1, 0
armas--1398-_jpg.rf.5a75bdf8d1d20fe8a2130449ecf5b30b.jpg, 0, 1
knife_105_jpg.rf.5c7c6009704e4b2f9030e17f0416e3cd.jpg, 1, 0
knife_1340_jpg.rf.5d88344883d38c8073682f356bcb6298.jpg, 1, 0
knife_657_jpg.rf.5d5596032266ae8ce3a6bc83a48f9cad.jpg, 1, 0
armas--2002-_jpg.rf.5de743173fb59a68593e24d4d3a1d292.jpg, 0, 1
armas--1273-_jpg.rf.5d83c7add5e446add15acd40810b4b6d.jpg, 0, 1
knife_777_jpg.rf.5d6c250cb7715abf3c71faaa465fc055.jpg, 1, 0
armas--1274-_jpg.rf.5e46413e0e8afaf01f3fa765d7036537.jpg, 0, 1
armas--2514-_jpg.rf.5e06470018f201e90b61d54ddf56548b.jpg, 0, 1
knife_335_jpg.rf.5df33a9cda026a98d0e02a3fcf841fdf.jpg, 1, 0
armas--473-_jpg.rf.5e0f13b8d89c76934f3c414894804005.jpg, 0, 1
DefenseKnifeAttack0172_jpg.rf.5e21db56fac20491f7a6f646ecd73d0a.jpg, 1, 0
KravMagaTraining20595_jpg.rf.5e42bfbb73889137ec3f23c19b62ff90.jpg, 1, 0
armas--460-_jpg.rf.5dcc260b363478d279fc2dd605930ce4.jpg, 0, 1
knife_1285_jpg.rf.5d94e320cd8cf5f85647478d27e948db.jpg, 1, 0
armas--2025-_jpg.rf.5e33bad75ab4e7c071f6bde9f01d3441.jpg, 0, 1
armas--1095-_jpg.rf.5de789ec6e41a31e5dea6d3ab4dedd37.jpg, 0, 1
armas--666-_jpg.rf.5cfa443a46fa94a96da01315bc635931.jpg, 0, 1
DefenseKnifeAttack1427_jpg.rf.5d8102e8f425bfbd97341bb350cbfc7a.jpg, 1, 0
armas--1102-_jpg.rf.5e72ed7703b0b38ba9d7678dcecc3d1e.jpg, 0, 1
armas--2218-_jpg.rf.5e3ba34deb4733b5bcb1286f564ee78a.jpg, 0, 1
KravMagaTraining4408_jpg.rf.5d34f58a0ead30eb9bffa03fb044d603.jpg, 1, 0
KravMagaKnifeDefenseTechniques768_jpg.rf.5e4704ff43f2616c896d9b583a2fa48e.jpg, 1, 0
armas--1347-_jpg.rf.5ef58862949975ce68f58f8693bab5fb.jpg, 0, 1
armas--813-_jpg.rf.5e78beb25fb06a982004231f7fe5d453.jpg, 0, 1
armas--2875-_jpg.rf.5ea526bcd64529fc0de33ccbb11648a0.jpg, 0, 1
armas--2618-_jpg.rf.5e71efc070d10a758ab9830fea9b200c.jpg, 0, 1
armas--2590-_jpg.rf.5ea66b7eea6f0910cc85d4457ca515c5.jpg, 0, 1
armas--1352-_jpg.rf.5f0ca6afec7bdd34178a2178ef4e813f.jpg, 0, 1
KravMagaKnifeDefenseTechniques237_jpg.rf.5e4fad175155c56972d8aa73ec9e11a1.jpg, 1, 0
armas--2249-_jpg.rf.5e67eeb2c7af3d9895a800f2551256ce.jpg, 0, 1
armas--136-_jpg.rf.5ecbdfdbb3ea7921ad192be61ca2305b.jpg, 0, 1
armas--2797-_jpg.rf.5eb04aca1fd7fcfdcb989beba697e37e.jpg, 0, 1
knife_855_jpg.rf.5e8066005655211fd960c5fdd82b1dbc.jpg, 1, 0
armas--508-_jpg.rf.5f20d07182978a67635ab8c095c77ee9.jpg, 0, 1
armas--750-_jpg.rf.5f1db70b39c2879717bf423a718cb2ff.jpg, 0, 1
armas--1147-_jpg.rf.5f2caf25c264b87720261d75c5e0002e.jpg, 0, 1
armas--2908-_jpg.rf.5f21f63d4dfc6a59460e2d7a544b085c.jpg, 0, 1
armas--48-_jpg.rf.5ef9c2ec85d41bef6cbcea1b6b46e69d.jpg, 0, 1
armas--2104-_jpg.rf.5f2cf487843e3a8ae03be0c5f0f7eabb.jpg, 0, 1
armas--2452-_jpg.rf.5f69fc6fb1a5dfeaa30601b40923ad87.jpg, 0, 1
KravMagaTraining319_jpg.rf.5ec0d0fbd6b6eec3d8e91f45ea001342.jpg, 1, 0
armas--1966-_jpg.rf.601eaacc9c1338d021dedad2ba281fec.jpg, 0, 1
knife_1163_jpg.rf.5fe10d0d0d94bd2bcffde0e6358452c5.jpg, 1, 0
armas--774-_jpg.rf.5f4e612033fa188fc4e92a14447c64ce.jpg, 0, 1
armas--1108-_jpg.rf.5f4f3a9575826bc6f82c57df74d16459.jpg, 0, 1
armas--2446-_jpg.rf.5fb78eb999c338b24b0cd6950efb1678.jpg, 0, 1
armas--2236-_jpg.rf.5fa17acad17e0a79235fedad1e38e4e7.jpg, 0, 1
armas--2032-_jpg.rf.60193188fdfba383d2ed52ac07341d51.jpg, 0, 1
armas--606-_jpg.rf.5f58650fc3ac02228454aa203f6111ca.jpg, 0, 1
armas--1619-_jpg.rf.5f513a2f665574abe17cb93dfbde0811.jpg, 0, 1
knife_923_jpg.rf.603a9afbeb2b85b2ce1e512d8d1007b9.jpg, 1, 0
armas--31-_jpg.rf.5ed80370699d94ec80e516c02db0a216.jpg, 0, 1
KravMagaKnifeDefenseTechniques363_jpg.rf.5e7858a1f6f441e7661ce9fb72c22945.jpg, 1, 0
sharpenKnife303_jpg.rf.5fc74f9218c8dc6b86bfba119b1e713e.jpg, 1, 0
knife_326_jpg.rf.5d6ae5bd7950a77f4043de156ee3fb9e.jpg, 1, 0
knife_995_jpg.rf.6084c268532d6095de01d855e411fdd1.jpg, 1, 0
armas--646-_jpg.rf.5fd0a5d82169d1da805312084d07a5e5.jpg, 0, 1
knife_491_jpg.rf.602cadb603b5a7a8e01fbe7980fd145b.jpg, 1, 0
armas--2193-_jpg.rf.606ccf67f59b9f0b2273b28663817672.jpg, 0, 1
knife_516_jpg.rf.5ea3d798219e5e70fa17dc7c62877843.jpg, 1, 0
data--17-_jpg.rf.60316a1d2746bbde4492701952e878ab.jpg, 1, 1
knife_727_jpg.rf.608346adb6d9ea312e834151cba252ac.jpg, 1, 0
armas--2582-_jpg.rf.60d8c199cb4a5b35b99bf801a7d5f97f.jpg, 0, 1
pistol--30-_jpg.rf.5fa07795407cf8ae01dd09fad48324ae.jpg, 0, 1
DefenseKnifeAttack0705_jpg.rf.60d886f2cf96bf1919fa853e4ef19547.jpg, 1, 0
KravMagaKnifeDefenseTechniques070_jpg.rf.5ed313a335a3779ff8872b00edc3a0d9.jpg, 1, 0
knife_1077_jpg.rf.60dd0aa2085ddb5a88a88a2b72697561.jpg, 1, 0
armas--2108-_jpg.rf.606cc32686c026ae08ac1b1f6d2fb397.jpg, 0, 1
knife_116_jpg.rf.60c1da636d0391ee8a6e8f4c0f172c1c.jpg, 1, 0
knife_500_jpg.rf.60ca1c2dc278b1e869eea707cfb6a9ef.jpg, 1, 0
DSC_0065_JPG.rf.60343e26dd0e9599419ea648f9b0b900.jpg, 1, 0
armas--1894-_jpg.rf.610d225393d92dfd12e42cde934c8fb7.jpg, 0, 1
knife_262_jpg.rf.612fec66a217554f1dafb263cbd21317.jpg, 1, 0
DSC_00101_JPG.rf.60ddc799b889cd21f6ff080e3bdc0a84.jpg, 1, 0
armas--2741-_jpg.rf.60bea1d217551e304f6d6f3d2907d2db.jpg, 0, 1
knife_908_jpg.rf.61473a39c8048271bdf32a4fe19c71dc.jpg, 1, 0
armas--1883-_jpg.rf.60a9aa0cbf9e6a9dd4046285e7ccd54d.jpg, 0, 1
armas--1988-_jpg.rf.612ac37b94fd877b265644507d02c907.jpg, 0, 1
armas--418-_jpg.rf.614a6cb00932876e03828ee8d4f2b726.jpg, 0, 1
armas--1743-_jpg.rf.6087c1c1500bcc9cd6b6d6b69b8f98d3.jpg, 0, 1
armas--1489-_jpg.rf.60e758f806e883fde124733f034ae941.jpg, 0, 1
armas--2671-_jpg.rf.609e01c6dc5315fbabd169848deb7943.jpg, 0, 1
KravMagaKnifeDefenseTechniques220_jpg.rf.6141e06960d0ecbee370bd759cc9f9db.jpg, 1, 0
armas--1840-_jpg.rf.619d7ca9d14a7b3d5fdbdaf1e5b70ebc.jpg, 0, 1
knife_1294_jpg.rf.616d686cf27da700f3f5d0d5e5b83ec7.jpg, 1, 0
knife_477_jpg.rf.61ecf81e190f5bac578a9c1db14df2b2.jpg, 1, 0
armas--2267-_jpg.rf.602523ed2143e0bca223b963c5e27eea.jpg, 0, 1
knife_50_jpg.rf.618e805e98965858aea95f3c36b0d58d.jpg, 1, 0
KravMagaTraining20179_jpg.rf.618af8bfb7260b76f51de7b420e42101.jpg, 1, 0
knife_411_jpg.rf.623693bcada736cf10339136fe9ad09f.jpg, 1, 0
armas--843-_jpg.rf.62372dab48d23654b7df01e75fb154d4.jpg, 0, 1
armas--1887-_jpg.rf.621a6ebb1544802f2dc361d5d478a41b.jpg, 0, 1
knife_1022_jpg.rf.618f306ca0fc7cd2a3ff817d7a6889fc.jpg, 1, 0
KravMagaKnifeDefenseTechniques185_jpg.rf.626aa023cf8782178a22b7acb22829a8.jpg, 1, 0
armas--502-_jpg.rf.6259ee29ae642d1dfcbda2c2f89cb172.jpg, 0, 1
armas--698-_jpg.rf.6247b87f103cde7b50a18db14be9a57f.jpg, 0, 1
armas--2752-_jpg.rf.628010bfe9d6a371aaab79f07214f50d.jpg, 0, 1
armas--2488-_jpg.rf.625ce7a24f236c99deedcee23e1f6ccd.jpg, 0, 1
KravMagaKnifeDefenseTechniques248_jpg.rf.62dc488f5e20ebf450d7d4689845e7a4.jpg, 1, 0
DefenseKnifeAttack0426_jpg.rf.61cff0354e92c2b85c332792d3d63717.jpg, 1, 0
armas--2985-_jpg.rf.615c22b00257d9607e51a7e7c1077606.jpg, 0, 1
armas--2543-_jpg.rf.6217a029790bd94f4d3b9004973082cc.jpg, 0, 1
armas--1012-_jpg.rf.62e68d8fb30c88763aeced5d609b2662.jpg, 0, 1
sharpenKnife089_jpg.rf.62af21276c432746d235d8c671323a4b.jpg, 1, 0
knife_816_jpg.rf.62b814e15ab7afdb41e6764ae5a14d48.jpg, 1, 0
knife_89_jpg.rf.621a26ca869ba3a31a08db7862fd9808.jpg, 1, 0
armas--2891-_jpg.rf.628e23b44cbf478f33438b54fb1bc5cb.jpg, 0, 1
armas--2291-_jpg.rf.630583d3be507a92a0adfd60e4d21599.jpg, 0, 1
armas--790-_jpg.rf.62fdb5a86a139996a0789b8e0544eb49.jpg, 0, 1
armas--2837-_jpg.rf.6282c9c6fc39ed1c087a80596bd8e833.jpg, 0, 1
armas--2639-_jpg.rf.629443486f709b20e763fc527a46e8fb.jpg, 0, 1
armas--1376-_jpg.rf.62ec0430f4c3547d4301f56d68565482.jpg, 0, 1
KravMagaTraining351_jpg.rf.62839ccea9949be5ca815165c29866de.jpg, 1, 0
armas--1691-_jpg.rf.61e3a5f7cd0a433cf4089356bb2e335f.jpg, 0, 1
armas--2425-_jpg.rf.63092fd06cf42fd557624eced99f5592.jpg, 0, 1
knife_222_jpg.rf.60eb36c4173f7f27b17a4e325b75f81c.jpg, 1, 0
knife_1024_jpg.rf.62ddf6375624db5f5a126aadc969947c.jpg, 1, 0
KravMagaTraining753_jpg.rf.631eb94361ec002c826a83dfda8e5def.jpg, 1, 0
armas--2939-_jpg.rf.633bd0ad690ddc90d4bac55c669ee656.jpg, 0, 1
DSC_0028_JPG.rf.6290be47eab4a3092cd17d2737142d0a.jpg, 1, 0
knife_355_jpg.rf.62e53ce387773a4df35390bc730cc796.jpg, 1, 0
knife_881_jpg.rf.635c7cb1d7275fb3e96e54dd2eef8a5d.jpg, 1, 0
armas--513-_jpg.rf.63521faaff46657cbe8daa0b38b4e7d5.jpg, 0, 1
sharpenKnife211_jpg.rf.62fc37e3e45d4fa9c24ae5746584da27.jpg, 1, 0
knife_852_jpg.rf.6348b29c3e9eb24f62633b63ff356608.jpg, 1, 0
armas--653-_jpg.rf.63f7bd60385d7b9f381590c2206c8580.jpg, 0, 1
KravMagaTraining367_jpg.rf.635ab23f72438ee2103d3f82ba2588f6.jpg, 1, 0
KravMagaTraining4652_jpg.rf.638bcaf263933427807c4000089a1ec5.jpg, 1, 0
DefenseKnifeAttack0095_jpg.rf.63a80d9c707951927084317804efcd7d.jpg, 1, 0
DefenseKnifeAttack0824_jpg.rf.63ee87b526ac358c0ef70d6f438dd96d.jpg, 1, 0
knife_1084_jpg.rf.631675cc19471cb1a148e10d373e10c5.jpg, 1, 0
armas--757-_jpg.rf.6332a15a63e7baada33aedf1b9e64f6b.jpg, 0, 1
armas--2714-_jpg.rf.633c0f95f63386fabc1eebdfaa6b9b38.jpg, 0, 1
armas--1930-_jpg.rf.63e05b55c4f024cef1714b9f11f40c21.jpg, 0, 1
knife_1208_jpg.rf.644b1b3d0ee6983618d0779ea7dd17bc.jpg, 1, 0
armas--650-_jpg.rf.6382c72b5a6cf3ac967b3d30816880ed.jpg, 0, 1
knife_271_jpg.rf.644202ed0da4838fede1e79b5fc0f40f.jpg, 1, 0
armas--2251-_jpg.rf.64036df258328810e38ae8efeed7b5ec.jpg, 0, 1
armas--2340-_jpg.rf.6485540820c3df03fb2229c20a8c480c.jpg, 0, 1
armas--2809-_jpg.rf.63fa4c7390377c07a10769a245e5079e.jpg, 0, 1
knife_946_jpg.rf.64577af00d6ae7c9cdb8aeaacd1c09c2.jpg, 1, 0
armas--669-_jpg.rf.63bb922520d1cdb22978255d57bd416b.jpg, 0, 1
armas--2610-_jpg.rf.6327016339f3890d8a0354a8d3467a81.jpg, 0, 1
armas--449-_jpg.rf.6440384ced9493be964abfc8ca83c4de.jpg, 0, 1
armas--1293-_jpg.rf.647ba069c616e212a497acf2b5642fd4.jpg, 0, 1
armas--1901-_jpg.rf.63820fe49a3766bdf9e951fb54ae545f.jpg, 0, 1
knife_549_jpg.rf.637dc292654555a6077d81d3d91857e2.jpg, 1, 0
DSC_0061_JPG.rf.6403fd4ace7660c9ab8edd6251b75b93.jpg, 1, 0
armas--2165-_jpg.rf.645fce0ae03582490084a600e9c250d6.jpg, 0, 1
armas--741-_jpg.rf.64a5d838a95556d6e66503de312da2ae.jpg, 0, 1
knife_181_jpg.rf.6496b858faae49568f366625db859e7c.jpg, 1, 0
DefenseKnifeAttack0169_jpg.rf.64051a44ea014eb5fc68454303719164.jpg, 1, 0
knife_724_jpg.rf.6515d576a31e9dcee287e261b16b9cac.jpg, 1, 0
knife_734_jpg.rf.64c465cebf063a83db58e313a2d54e09.jpg, 1, 0
knife_1098_jpg.rf.64dd0e51851871c514f26fd384cacbdc.jpg, 1, 0
armas--535-_jpg.rf.64c341f818ec637bc92bddca153ed12e.jpg, 0, 1
DefenseKnifeAttack0563_jpg.rf.64f90ca922c2e013759c87972527b494.jpg, 1, 0
KravMagaKnifeDefenseTechniques052_jpg.rf.651b1d312f58d05780c87542377a8349.jpg, 1, 0
KnifeDefenseKrav030_jpg.rf.64f42cf870871bb448f07bfacd225afa.jpg, 1, 0
armas--2750-_jpg.rf.6514d7c24f03f7c06d7c80db5aa92c8b.jpg, 0, 1
KravMagaTraining777_jpg.rf.652effff329857c58afa7dcaa6e2960d.jpg, 1, 0
knife_1312_jpg.rf.65a524b505ca465929829af666145cff.jpg, 1, 0
armas--1891-_jpg.rf.650584f1cc53e4801306c27defeb9344.jpg, 0, 1
knife_1080_jpg.rf.6542e9a362bb8ac0472464e9e6586a9f.jpg, 1, 0
armas--2458-_jpg.rf.64b7b0dbb485f53e82c4904fa9ccb476.jpg, 0, 1
DSC_00321_JPG.rf.65923e01d38c3a85ee46c9e76ce53b5b.jpg, 1, 0
KravMagaKnifeDefenseTechniques137_jpg.rf.652eda790a1692b6d46e015fc389dff4.jpg, 1, 0
knife_665_jpg.rf.65c8b64706e85d5e7c32c531b16891ba.jpg, 1, 0
armas--2326-_jpg.rf.645fc51b36cc68fc7bcf8f4bdca4c7d4.jpg, 0, 1
armas--2644-_jpg.rf.654d4aec85a3f544ffea5c7eaba86109.jpg, 0, 1
armas--592-_jpg.rf.659bf89597ae7a7ad23c7bc2531024e5.jpg, 0, 1
knife_69_jpg.rf.6590acbd58568f46814721aa1d92fcae.jpg, 1, 0
armas--672-_jpg.rf.65dc036c93d30fbc744a1731a6bea339.jpg, 0, 1
armas--501-_jpg.rf.66048d8b57433195039a12d5d85b71f9.jpg, 0, 1
knife_590_jpg.rf.65f2de44d5886cd8367cfa12b0e9328a.jpg, 1, 0
armas--2632-_jpg.rf.655af111f754aa2ddc7f2f259c47d98d.jpg, 0, 1
armas--2490-_jpg.rf.65ab0befa13733605b78b441296a4ed3.jpg, 0, 1
knife_1202_jpg.rf.65252b14db31ac857c69b886198ffac1.jpg, 1, 0
armas--1926-_jpg.rf.65e6926f0204ac49251690cd77e8921a.jpg, 0, 1
knife_196_jpg.rf.663126acc6210d785d28b80e7f821110.jpg, 1, 0
KravMagaTraining21168_jpg.rf.66388ce239b4806b098ec88b1b76749f.jpg, 1, 0
armas--931-_jpg.rf.655c236b42147aa261e31622a875c25f.jpg, 0, 1
armas--2003-_jpg.rf.66952b3868b5c9165bb514f1120b7b61.jpg, 0, 1
armas--1470-_jpg.rf.66a9c86fea90605ffbbba783ddd18b1a.jpg, 0, 1
armas--398-_jpg.rf.65e589be7cf9c15abe6dc4bb9165e301.jpg, 0, 1
armas--2161-_jpg.rf.66932d9328f8f2d89c662bd63d35f604.jpg, 0, 1
armas--437-_jpg.rf.6748e94a5e17a266aac19a94851dd95b.jpg, 0, 1
armas--2206-_jpg.rf.668d7c556f2f7bd079ab33166f8043d8.jpg, 0, 1
RusoClases309_jpg.rf.674b90692ab58d6a10e958250068e31e.jpg, 1, 0
knife_728_jpg.rf.673f36855f922313ceb86eba7f84e5e3.jpg, 1, 0
armas--2855-_jpg.rf.66a9fdd5e4c56ba5c42d56d00ef8101c.jpg, 0, 1
armas--1869-_jpg.rf.66ecf3588e8f7cdfa17e9577afdd87ca.jpg, 0, 1
knife_732_jpg.rf.6748bc670b81bfcff332dd270c5478c3.jpg, 1, 0
armas--2021-_jpg.rf.677da05814ef297fd06f26e50748bc83.jpg, 0, 1
armas--2587-_jpg.rf.6649f550ad2527c77978119ed6eaf09a.jpg, 0, 1
knife--41-_jpg.rf.6756240792b175d878bf38830ff68a1f.jpg, 1, 0
armas--2064-_jpg.rf.664b9b1d8af62b97bdd91fe853897e79.jpg, 0, 1
armas--2005-_jpg.rf.67653a342fde8ae04c5c13dd8ff731c6.jpg, 0, 1
armas--960-_jpg.rf.672044e703bbf6354dadfae4e936bb09.jpg, 0, 1
armas--2228-_jpg.rf.67505b4b3d71060834cfa066dd73bb3c.jpg, 0, 1
armas--2857-_jpg.rf.6696690dee13c511adbf689e4b9e207b.jpg, 0, 1
DefenseKnifeAttack1327_jpg.rf.67743dc769f99c5fddd834444c0d6f56.jpg, 1, 0
knife_110_jpg.rf.afb899ebb71af6412a863b9c7e8f9bc7.jpg, 1, 0
armas--972-_jpg.rf.b062f0fc6ad1f4e1da77beaebcfbd35c.jpg, 0, 1
armas--1020-_jpg.rf.b077b4bbddbd3eab9ee2c1bb2ea5e001.jpg, 0, 1
armas--707-_jpg.rf.afbfa71fb5c39fbbb8cf6d1e8098e78c.jpg, 0, 1
KravMagaKnifeDefenseTechniques777_jpg.rf.afe5977572a29b4b1d0e32783f067385.jpg, 1, 0
armas--49-_jpg.rf.b0008d6a55e262b85dd14ad35c6a0323.jpg, 0, 1
armas--725-_jpg.rf.b0a28f275f91d5b953dd4bbc4769b5d3.jpg, 0, 1
knife_471_jpg.rf.b06f2e4972562fba60fe96fc7e1677a0.jpg, 1, 0
knife_600_jpg.rf.b0a2140c41913f01e65742546dbb2f92.jpg, 1, 0
knife_561_jpg.rf.affa3acac9953c3f14ba8c8f577c262c.jpg, 1, 0
armas--742-_jpg.rf.b065f714ceb52a339a276e0243854b56.jpg, 0, 1
armas--2825-_jpg.rf.b0c9c67a72dff357bbdf76568bd9bdc1.jpg, 0, 1
DefenseKnifeAttack0782_jpg.rf.b0712dbb14589cad99ec7e7d2571467e.jpg, 1, 0
armas--1451-_jpg.rf.b0c68cfe3bf4967c35da5fc01211be82.jpg, 0, 1
armas--963-_jpg.rf.afd2b1cb491f4231bb57795c9d2ea724.jpg, 0, 1
DSC_00551_JPG.rf.b0b75c4b9dcbb4bc977bbfeb9296c4ae.jpg, 1, 0
knife_1057_jpg.rf.b06d5949390c4cf2c455a04f7d3d1e8c.jpg, 1, 0
armas--652-_jpg.rf.b027a1efb0fa9c9712bd7b40297a974e.jpg, 0, 1
knife_1333_jpg.rf.b03e4af32bdc71e4b16ca444b262a25f.jpg, 1, 0
armas--2919-_jpg.rf.b100839ebc9c456c2de237e5a346f845.jpg, 0, 1
armas--1673-_jpg.rf.b01e1f85bb50b72b5da7cbaa9c3743df.jpg, 0, 1
armas--939-_jpg.rf.b0d7d7e01eb35d945eb1cb99c175a2e6.jpg, 0, 1
armas--1772-_jpg.rf.b0de63f19e76ca96a9d7a55f13ecb3f2.jpg, 0, 1
armas--2921-_jpg.rf.b07b080f13490c77a49d001bcea53c8b.jpg, 0, 1
knife_814_jpg.rf.b164ba90bcfd67a77ea0a9038b713f94.jpg, 1, 0
armas--1171-_jpg.rf.b165e081837f9ef38b68fede5fbdc55c.jpg, 0, 1
knife_608_jpg.rf.b1632a8831f0fe3ab005ec80be932595.jpg, 1, 0
armas--280-_jpg.rf.b17c1cc3f0933f2c01cfdf3dbfb16327.jpg, 0, 1
knife_558_jpg.rf.b17199d3db91bfd43ed6964201f20225.jpg, 1, 0
armas--1952-_jpg.rf.b192afb53dfb84694e62562a2b3b83b0.jpg, 0, 1
knife_876_jpg.rf.b172186b0e802c1cf4c4ae3dd7a7a781.jpg, 1, 0
armas--461-_jpg.rf.b1705cfdeca7ca2dee4c528209a7ce81.jpg, 0, 1
knife_951_jpg.rf.b16baba0e40ec06d7a28258e50596d86.jpg, 1, 0
KravMagaTraining688_jpg.rf.b27324378f92c3acd386695a0c97ce11.jpg, 1, 0
armas--1477-_jpg.rf.b1e0e8c77aa2c72e625b79b9790f0492.jpg, 0, 1
KravMagaTraining467_jpg.rf.b197b8e16185cf1e069bb1b38f369710.jpg, 1, 0
knife_291_jpg.rf.b1fe48659e6685067a18f3be43bc8758.jpg, 1, 0
DefenseKnifeAttack0779_jpg.rf.b2acd26ad231bd96de1eeda080dccc5c.jpg, 1, 0
armas--2274-_jpg.rf.b26bc6c27d877a7232e97b8cf87328bc.jpg, 0, 1
armas--1969-_jpg.rf.b046341ca413c497f6a15e3022726ed2.jpg, 0, 1
armas--642-_jpg.rf.b20bf9385132b221f4573083349085af.jpg, 0, 1
knife_842_jpg.rf.b1c6f9f7cebc62dad4ea0fc31709e6bf.jpg, 1, 0
armas--2913-_jpg.rf.b17cbbdcc9a3168cdc7bf17994e3a41e.jpg, 0, 1
knife_159_jpg.rf.b282d589d0eefc31db1df2c8cfb3e37b.jpg, 1, 0
DefenseKnifeAttack0155_jpg.rf.b2aab039c3193f736602050556204964.jpg, 1, 0
armas--1164-_jpg.rf.b1b797af0a09228862e8b4407af2582c.jpg, 0, 1
armas--797-_jpg.rf.b2ad1d2dea4885dd65d29f3f32a49d93.jpg, 0, 1
KravMagaTraining4628_jpg.rf.b172f310ca3f89821f22c00a76de866e.jpg, 1, 0
knife_1118_jpg.rf.b29d43f76541d88770e5b76135c8b8c8.jpg, 1, 0
armas--2614-_jpg.rf.b1d945c653b69b7a0d7d70b48c89dd93.jpg, 0, 1
RealityKnifeAttacks0651_jpg.rf.b27f9834d69930af5a2e2333ca864de9.jpg, 1, 0
armas--1755-_jpg.rf.b2e25488db7c5f5c58b4b16bf0cc3def.jpg, 0, 1
DefenseKnifeAttack0091_jpg.rf.b2e7b819fcf6f665a2b4fb9c07cea7bc.jpg, 1, 0
armas--1490-_jpg.rf.b2e6a38eaf909669c69004240b94fdc8.jpg, 0, 1
DefenseKnifeAttack0216_jpg.rf.b2b88e2d7e6d23f40ae06d01b59b920c.jpg, 1, 0
armas--167-_jpg.rf.b2c47d18ad57094df6d075e63e22d4cb.jpg, 0, 1
armas--171-_jpg.rf.b312e112468fd8b22241f24cccc10ca2.jpg, 0, 1
armas--47-_jpg.rf.b3250d8fadef426e6c0930ece4aa8cdf.jpg, 0, 1
armas--236-_jpg.rf.b2e1370f19441f60794a2da74ed19b85.jpg, 0, 1
knife_1323_jpg.rf.b3c8b2f247e3792f2c743a3ec36f7260.jpg, 1, 0
armas--61-_jpg.rf.b39f07089b69e9f1c598053c85cc9df4.jpg, 0, 1
knife_1167_jpg.rf.b3c814227fc4471e4f3444e7ab0beeed.jpg, 1, 0
knife_351_jpg.rf.b37514d6f407e176eadf3d19f8055bdd.jpg, 1, 0
DefenseKnifeAttack0209_jpg.rf.b3458104c1b79b1c9b9493371af34b48.jpg, 1, 0
armas--212-_jpg.rf.b3f27f19e7ebf68481dfbd54a4e153a6.jpg, 0, 1
knife_878_jpg.rf.b40283db6cb50f46107403b05282130d.jpg, 1, 0
knife_1141_jpg.rf.b4013e0937e595b93f500daa66527755.jpg, 1, 0
knife_644_jpg.rf.b3f7d5c01edc3c06f9ac8146c5087e59.jpg, 1, 0
armas--524-_jpg.rf.b36b245882abd2bfbd97180b76bd7879.jpg, 0, 1
DefenseKnifeAttack1115_jpg.rf.b3d75ecf21dd1b29c5d7535d9319e6b7.jpg, 1, 0
armas--2771-_jpg.rf.b3e5614cc4b4b225919321084cf06c7f.jpg, 0, 1
sharpenKnife299_jpg.rf.b4125ec3c74850e4c6a120eb95a4f5d7.jpg, 1, 0
KravMagaTraining20598_jpg.rf.b33b2534f88c19f93b4835403f80dbba.jpg, 1, 0
knife_124_jpg.rf.b380c7961988aced684d899d77a101df.jpg, 1, 0
armas--2744-_jpg.rf.b430b9945904c7c2ec093c518d9d4387.jpg, 0, 1
KravMagaKnifeDefenseTechniques149_jpg.rf.b4343840404071bb17be142abe6a70f7.jpg, 1, 0
KravMagaTraining20390_jpg.rf.b42fdb78138d32ce03e052db5f57ccbc.jpg, 1, 0
knife_667_jpg.rf.b3cefe1a1658ed299e67ba789e4c1f1f.jpg, 1, 0
RealityKnifeAttacks0650_jpg.rf.b3114759b042cb58b0d90c376fadb833.jpg, 1, 0
armas--985-_jpg.rf.b436fdcf4de0cc70a1fb988f5ba5ced8.jpg, 0, 1
DefenseKnifeAttack0225_jpg.rf.b3ecb366313ef6820810bf295f109f0d.jpg, 1, 0
knife_653_jpg.rf.b45bc87972001e477495d8c04d376e5f.jpg, 1, 0
KravMagaTraining21319_jpg.rf.b41c825cb315a5541cd561ab17dff9f7.jpg, 1, 0
knife_98_jpg.rf.b4392bf36940f1fc1007ff7917869338.jpg, 1, 0
armas--1913-_jpg.rf.b4d6805559cc49cbb0bbb08183fd421d.jpg, 0, 1
armas--2437-_jpg.rf.b4aad00ef4459a1d0b458a8a44fa50ba.jpg, 0, 1
armas--1488-_jpg.rf.b4d1d22b9abc7eb6eecef42fd33f7e61.jpg, 0, 1
armas--2164-_jpg.rf.b463fe84a196a7db61d2924d7d9825c1.jpg, 0, 1
